,HCP_ID,Mean difference from the average map,Hemisphere,Hemi visual area,Visual area,Half
989,201515,20.851652932039535,RH,V3d,V3,dorsal
990,203418,43.55202906686188,RH,V3d,V3,dorsal
991,204521,17.689300788153247,RH,V3d,V3,dorsal
992,205220,14.527141455660267,RH,V3d,V3,dorsal
993,209228,21.232020023791545,RH,V3d,V3,dorsal
994,212419,25.419770343536253,RH,V3d,V3,dorsal
995,214019,23.729463241952892,RH,V3d,V3,dorsal
996,214524,16.856440779913786,RH,V3d,V3,dorsal
997,221319,14.929734583709036,RH,V3d,V3,dorsal
998,233326,18.855672835606853,RH,V3d,V3,dorsal
999,239136,35.007216585853676,RH,V3d,V3,dorsal
1000,246133,20.431852752383083,RH,V3d,V3,dorsal
1001,249947,27.64249344742898,RH,V3d,V3,dorsal
1002,251833,23.533278775117232,RH,V3d,V3,dorsal
1003,257845,9.129909246948452,RH,V3d,V3,dorsal
1004,263436,19.692556483761052,RH,V3d,V3,dorsal
1005,283543,11.311287265849636,RH,V3d,V3,dorsal
1006,318637,11.949291635844068,RH,V3d,V3,dorsal
1007,320826,13.85051074416547,RH,V3d,V3,dorsal
1008,330324,15.62184269940174,RH,V3d,V3,dorsal
1009,346137,26.842562516048126,RH,V3d,V3,dorsal
1010,352738,19.65940191192249,RH,V3d,V3,dorsal
1011,360030,17.241500277166917,RH,V3d,V3,dorsal
1012,365343,14.692056598227841,RH,V3d,V3,dorsal
1013,380036,17.979012107839,RH,V3d,V3,dorsal
1014,381038,15.875349051961917,RH,V3d,V3,dorsal
1015,385046,20.042167617738837,RH,V3d,V3,dorsal
1016,389357,10.715437345558106,RH,V3d,V3,dorsal
1017,393247,17.847770681136193,RH,V3d,V3,dorsal
1018,395756,28.121589349350348,RH,V3d,V3,dorsal
1019,397760,22.116701131531602,RH,V3d,V3,dorsal
1020,401422,18.89748206568584,RH,V3d,V3,dorsal
1021,406836,12.203366262432416,RH,V3d,V3,dorsal
1022,412528,27.233226065279055,RH,V3d,V3,dorsal
1023,429040,12.314757320275177,RH,V3d,V3,dorsal
1024,436845,12.291271716375382,RH,V3d,V3,dorsal
1025,463040,15.73727090306022,RH,V3d,V3,dorsal
1026,467351,13.646913398908612,RH,V3d,V3,dorsal
1027,525541,21.633285783900195,RH,V3d,V3,dorsal
1028,536647,12.526216049436535,RH,V3d,V3,dorsal
1029,541943,28.339094899748197,RH,V3d,V3,dorsal
1030,547046,21.073512813262102,RH,V3d,V3,dorsal
1031,550439,17.176072900748952,RH,V3d,V3,dorsal
1032,552241,14.85537172269486,RH,V3d,V3,dorsal
1033,562345,14.603226384902333,RH,V3d,V3,dorsal
1034,572045,15.954539609765199,RH,V3d,V3,dorsal
1035,573249,21.604604336957514,RH,V3d,V3,dorsal
1036,581450,29.372135718950922,RH,V3d,V3,dorsal
1037,585256,21.1616699179931,RH,V3d,V3,dorsal
1038,601127,14.600936739705007,RH,V3d,V3,dorsal
1039,617748,27.280306720358965,RH,V3d,V3,dorsal
1040,627549,12.386537303694329,RH,V3d,V3,dorsal
1041,638049,19.568706819929353,RH,V3d,V3,dorsal
1042,644246,20.80902368275521,RH,V3d,V3,dorsal
1043,654552,19.09073263624813,RH,V3d,V3,dorsal
1044,671855,13.148551785106205,RH,V3d,V3,dorsal
1045,680957,22.374486621585724,RH,V3d,V3,dorsal
1046,690152,13.829304038304128,RH,V3d,V3,dorsal
1047,706040,31.181276426803063,RH,V3d,V3,dorsal
1048,724446,18.914732088523834,RH,V3d,V3,dorsal
1049,725751,26.814305918753746,RH,V3d,V3,dorsal
1050,732243,15.107698052914968,RH,V3d,V3,dorsal
1051,751550,28.210521197970014,RH,V3d,V3,dorsal
1052,757764,15.977258413002055,RH,V3d,V3,dorsal
1053,765864,19.048268761422825,RH,V3d,V3,dorsal
1054,770352,20.261139664200858,RH,V3d,V3,dorsal
1055,771354,23.44773398659959,RH,V3d,V3,dorsal
1056,782561,11.765985705791746,RH,V3d,V3,dorsal
1057,783462,21.731511600663524,RH,V3d,V3,dorsal
1058,789373,24.058630138099723,RH,V3d,V3,dorsal
1059,814649,23.894786173732637,RH,V3d,V3,dorsal
1060,818859,16.62805165230217,RH,V3d,V3,dorsal
1061,825048,17.027323527177696,RH,V3d,V3,dorsal
1062,826353,9.94476375808226,RH,V3d,V3,dorsal
1063,833249,21.26880802598616,RH,V3d,V3,dorsal
1064,859671,21.27580111857483,RH,V3d,V3,dorsal
1065,861456,13.360637769831644,RH,V3d,V3,dorsal
1066,871762,13.036593077414754,RH,V3d,V3,dorsal
1067,872764,17.596630571073614,RH,V3d,V3,dorsal
1068,878776,27.019539005854735,RH,V3d,V3,dorsal
1069,878877,20.693346246924964,RH,V3d,V3,dorsal
1070,898176,20.9494689075836,RH,V3d,V3,dorsal
1071,899885,19.832541418688066,RH,V3d,V3,dorsal
1072,901139,18.24943834542983,RH,V3d,V3,dorsal
1073,901442,16.029447057664914,RH,V3d,V3,dorsal
1074,905147,18.921580315155484,RH,V3d,V3,dorsal
1075,910241,13.757720218629135,RH,V3d,V3,dorsal
1076,926862,14.483300888248777,RH,V3d,V3,dorsal
1077,927359,34.9787449634028,RH,V3d,V3,dorsal
1078,942658,33.238284068850646,RH,V3d,V3,dorsal
1079,943862,31.019428767217775,RH,V3d,V3,dorsal
1080,951457,14.093617027701091,RH,V3d,V3,dorsal
1081,958976,61.428406230133284,RH,V3d,V3,dorsal
1082,966975,17.103338018492963,RH,V3d,V3,dorsal
1083,971160,10.496287182114378,RH,V3d,V3,dorsal
1084,973770,22.316603835137393,RH,V3d,V3,dorsal
1085,995174,19.184561717056827,RH,V3d,V3,dorsal
0,100610,9.907253449938791,LH,V1v,V1,ventral
1,102311,11.068003282548554,LH,V1v,V1,ventral
2,102816,29.999301678472122,LH,V1v,V1,ventral
3,104416,16.658806512527057,LH,V1v,V1,ventral
4,105923,13.32913710723512,LH,V1v,V1,ventral
5,108323,15.651869251554281,LH,V1v,V1,ventral
6,109123,9.669591971123765,LH,V1v,V1,ventral
7,111312,10.07064296011188,LH,V1v,V1,ventral
8,111514,13.305708275758617,LH,V1v,V1,ventral
9,114823,15.13239217193623,LH,V1v,V1,ventral
10,115017,24.435086643501894,LH,V1v,V1,ventral
11,115825,21.581822543909485,LH,V1v,V1,ventral
12,116726,12.817607770630062,LH,V1v,V1,ventral
13,118225,10.867794799509861,LH,V1v,V1,ventral
14,125525,22.68429901812024,LH,V1v,V1,ventral
15,126426,17.433867750143186,LH,V1v,V1,ventral
16,128935,9.07356346604392,LH,V1v,V1,ventral
17,130114,12.168542677931882,LH,V1v,V1,ventral
18,130518,8.351285002100154,LH,V1v,V1,ventral
19,131217,9.6189405198302,LH,V1v,V1,ventral
20,131722,17.106090312463113,LH,V1v,V1,ventral
21,132118,14.6138301529102,LH,V1v,V1,ventral
22,134627,13.104747208351036,LH,V1v,V1,ventral
23,134829,18.42512928474482,LH,V1v,V1,ventral
24,135124,16.260013063012515,LH,V1v,V1,ventral
25,137128,7.377074904125565,LH,V1v,V1,ventral
26,140117,11.010194782317008,LH,V1v,V1,ventral
27,144226,12.676068624271036,LH,V1v,V1,ventral
28,145834,10.750734218069192,LH,V1v,V1,ventral
29,146129,11.51672112398679,LH,V1v,V1,ventral
30,146432,11.458137731646985,LH,V1v,V1,ventral
31,146735,10.998296502266133,LH,V1v,V1,ventral
32,146937,7.263829968591368,LH,V1v,V1,ventral
33,148133,16.937464137043904,LH,V1v,V1,ventral
34,150423,11.65361398052621,LH,V1v,V1,ventral
35,155938,13.765562298754244,LH,V1v,V1,ventral
36,156334,11.299207968009444,LH,V1v,V1,ventral
37,157336,11.201289050698083,LH,V1v,V1,ventral
38,158035,13.186059333320268,LH,V1v,V1,ventral
39,158136,9.734816494416588,LH,V1v,V1,ventral
40,159239,9.839942778175148,LH,V1v,V1,ventral
41,162935,14.964809920195226,LH,V1v,V1,ventral
42,164131,20.690691214044378,LH,V1v,V1,ventral
43,164636,17.220619012457163,LH,V1v,V1,ventral
44,165436,12.228677232762966,LH,V1v,V1,ventral
45,167036,10.930316095707093,LH,V1v,V1,ventral
46,167440,12.969832410429088,LH,V1v,V1,ventral
47,169040,17.893206643625206,LH,V1v,V1,ventral
48,169343,46.28075841699223,LH,V1v,V1,ventral
49,169444,23.837629521582514,LH,V1v,V1,ventral
50,169747,11.940215793881407,LH,V1v,V1,ventral
51,171633,12.199446393242638,LH,V1v,V1,ventral
52,172130,11.484314145489725,LH,V1v,V1,ventral
53,173334,8.59342029439509,LH,V1v,V1,ventral
54,175237,18.27131707472167,LH,V1v,V1,ventral
55,176542,18.722707496891502,LH,V1v,V1,ventral
56,177140,9.473521400846083,LH,V1v,V1,ventral
57,177645,12.230860179246012,LH,V1v,V1,ventral
58,177746,12.085363802035504,LH,V1v,V1,ventral
59,178142,18.306266465438636,LH,V1v,V1,ventral
60,178243,14.69915328522435,LH,V1v,V1,ventral
61,178647,12.59453820658279,LH,V1v,V1,ventral
62,180533,7.699713431475473,LH,V1v,V1,ventral
63,181232,12.305328951893252,LH,V1v,V1,ventral
64,181636,28.10707335773633,LH,V1v,V1,ventral
65,182436,20.131686698932416,LH,V1v,V1,ventral
66,182739,14.30515175115891,LH,V1v,V1,ventral
67,185442,10.406190582007182,LH,V1v,V1,ventral
68,186949,15.91078246198695,LH,V1v,V1,ventral
69,187345,16.3827386812704,LH,V1v,V1,ventral
70,191033,10.755261517557013,LH,V1v,V1,ventral
71,191336,19.95742069147172,LH,V1v,V1,ventral
72,191841,12.488388139090311,LH,V1v,V1,ventral
73,192439,21.35055149779876,LH,V1v,V1,ventral
74,192641,13.506357592269882,LH,V1v,V1,ventral
75,193845,13.680590184538184,LH,V1v,V1,ventral
76,195041,20.625484233947127,LH,V1v,V1,ventral
77,196144,15.649661864667147,LH,V1v,V1,ventral
78,197348,13.086287453351453,LH,V1v,V1,ventral
79,198653,11.63052438899174,LH,V1v,V1,ventral
80,199655,19.196902206043724,LH,V1v,V1,ventral
81,200210,11.962317575514101,LH,V1v,V1,ventral
82,200311,9.151172498222179,LH,V1v,V1,ventral
83,200614,11.517110832358425,LH,V1v,V1,ventral
84,201515,12.19733643196381,LH,V1v,V1,ventral
85,203418,18.7417142225781,LH,V1v,V1,ventral
86,204521,16.634612930529197,LH,V1v,V1,ventral
87,205220,16.010691746430442,LH,V1v,V1,ventral
88,209228,18.213021192181966,LH,V1v,V1,ventral
89,212419,14.618772489596168,LH,V1v,V1,ventral
90,214019,38.131010471773614,LH,V1v,V1,ventral
91,214524,14.712907737209834,LH,V1v,V1,ventral
92,221319,18.943495077166627,LH,V1v,V1,ventral
93,233326,9.413286254634654,LH,V1v,V1,ventral
94,239136,34.913960201064036,LH,V1v,V1,ventral
95,246133,15.526813327358965,LH,V1v,V1,ventral
96,249947,11.375909213815193,LH,V1v,V1,ventral
97,251833,21.099056794032816,LH,V1v,V1,ventral
98,257845,11.596854655221039,LH,V1v,V1,ventral
99,263436,17.15298053586393,LH,V1v,V1,ventral
100,283543,12.841851381147965,LH,V1v,V1,ventral
101,318637,12.89324099306578,LH,V1v,V1,ventral
102,320826,15.82063541718009,LH,V1v,V1,ventral
103,330324,10.10933292620911,LH,V1v,V1,ventral
104,346137,13.72380580478745,LH,V1v,V1,ventral
105,352738,10.86827833700244,LH,V1v,V1,ventral
106,360030,11.518877339491025,LH,V1v,V1,ventral
107,365343,9.09579715501733,LH,V1v,V1,ventral
108,380036,11.045452451845218,LH,V1v,V1,ventral
109,381038,18.97738200060359,LH,V1v,V1,ventral
110,385046,12.706962156059168,LH,V1v,V1,ventral
111,389357,19.646477051133754,LH,V1v,V1,ventral
112,393247,18.540350682644352,LH,V1v,V1,ventral
113,395756,11.750779703176887,LH,V1v,V1,ventral
114,397760,9.192084485008811,LH,V1v,V1,ventral
115,401422,10.477697129632702,LH,V1v,V1,ventral
116,406836,9.623699527555887,LH,V1v,V1,ventral
117,412528,12.19929616357728,LH,V1v,V1,ventral
118,429040,11.385925101696074,LH,V1v,V1,ventral
119,436845,13.014101923462862,LH,V1v,V1,ventral
120,463040,9.470645301611079,LH,V1v,V1,ventral
121,467351,16.312990178259522,LH,V1v,V1,ventral
122,525541,9.638619933941191,LH,V1v,V1,ventral
123,536647,25.752874459767526,LH,V1v,V1,ventral
124,541943,17.179662007783406,LH,V1v,V1,ventral
125,547046,13.981245155382696,LH,V1v,V1,ventral
126,550439,8.01532066738737,LH,V1v,V1,ventral
127,552241,16.642889771526026,LH,V1v,V1,ventral
128,562345,11.357011699629606,LH,V1v,V1,ventral
129,572045,31.651809966332724,LH,V1v,V1,ventral
130,573249,13.727982361313007,LH,V1v,V1,ventral
131,581450,19.221468128236236,LH,V1v,V1,ventral
132,585256,14.192250457350712,LH,V1v,V1,ventral
133,601127,22.317254679515194,LH,V1v,V1,ventral
134,617748,14.086657661207028,LH,V1v,V1,ventral
135,627549,13.673183503960873,LH,V1v,V1,ventral
136,638049,13.856752096662994,LH,V1v,V1,ventral
137,644246,16.506070464371902,LH,V1v,V1,ventral
138,654552,9.974558136049422,LH,V1v,V1,ventral
139,671855,7.648088105962497,LH,V1v,V1,ventral
140,680957,18.983295308811883,LH,V1v,V1,ventral
141,690152,14.697382181160359,LH,V1v,V1,ventral
142,706040,15.443964679403779,LH,V1v,V1,ventral
143,724446,8.087242567861974,LH,V1v,V1,ventral
144,725751,11.466565084351783,LH,V1v,V1,ventral
145,732243,9.647927707095857,LH,V1v,V1,ventral
146,751550,10.625465957224325,LH,V1v,V1,ventral
147,757764,11.820623820128487,LH,V1v,V1,ventral
148,765864,20.78460620992347,LH,V1v,V1,ventral
149,770352,10.91675810958525,LH,V1v,V1,ventral
150,771354,20.97219566652108,LH,V1v,V1,ventral
151,782561,12.394130548449306,LH,V1v,V1,ventral
152,783462,11.949579216897162,LH,V1v,V1,ventral
153,789373,11.649372703326915,LH,V1v,V1,ventral
154,814649,20.15770748986139,LH,V1v,V1,ventral
155,818859,8.592303761372326,LH,V1v,V1,ventral
156,825048,13.543262479641612,LH,V1v,V1,ventral
157,826353,13.868032503342414,LH,V1v,V1,ventral
158,833249,15.1574096040488,LH,V1v,V1,ventral
159,859671,18.978597748728408,LH,V1v,V1,ventral
160,861456,8.282124100587005,LH,V1v,V1,ventral
161,871762,8.854398508514796,LH,V1v,V1,ventral
162,872764,7.373233521231985,LH,V1v,V1,ventral
163,878776,14.716615593536993,LH,V1v,V1,ventral
164,878877,14.213321885435745,LH,V1v,V1,ventral
165,898176,11.818104680140099,LH,V1v,V1,ventral
166,899885,12.160437361619383,LH,V1v,V1,ventral
167,901139,15.246392435857244,LH,V1v,V1,ventral
168,901442,8.52513246380147,LH,V1v,V1,ventral
169,905147,10.742637272841481,LH,V1v,V1,ventral
170,910241,23.265970677140526,LH,V1v,V1,ventral
171,926862,6.921142213383796,LH,V1v,V1,ventral
172,927359,9.785747732901216,LH,V1v,V1,ventral
173,942658,14.784203652303578,LH,V1v,V1,ventral
174,943862,13.112239399778467,LH,V1v,V1,ventral
175,951457,14.611974544399745,LH,V1v,V1,ventral
176,958976,17.945704434734825,LH,V1v,V1,ventral
177,966975,13.249084562967926,LH,V1v,V1,ventral
178,971160,10.802359892576936,LH,V1v,V1,ventral
179,973770,16.29098569897272,LH,V1v,V1,ventral
180,995174,16.411259568333158,LH,V1v,V1,ventral
181,100610,9.21453931067242,RH,V1v,V1,ventral
182,102311,7.474444341000374,RH,V1v,V1,ventral
183,102816,17.979343598571784,RH,V1v,V1,ventral
184,104416,13.973742929050294,RH,V1v,V1,ventral
185,105923,9.816310732610608,RH,V1v,V1,ventral
186,108323,9.212990187232318,RH,V1v,V1,ventral
187,109123,15.945982871470445,RH,V1v,V1,ventral
188,111312,11.58299030054896,RH,V1v,V1,ventral
189,111514,11.719590550023085,RH,V1v,V1,ventral
190,114823,6.97288551352894,RH,V1v,V1,ventral
191,115017,7.9747295251564685,RH,V1v,V1,ventral
192,115825,13.752590976391172,RH,V1v,V1,ventral
193,116726,9.80077133465821,RH,V1v,V1,ventral
194,118225,11.73401549266583,RH,V1v,V1,ventral
195,125525,18.17893355538959,RH,V1v,V1,ventral
196,126426,9.831979783703986,RH,V1v,V1,ventral
197,128935,14.165105374051707,RH,V1v,V1,ventral
198,130114,19.700889907686317,RH,V1v,V1,ventral
199,130518,10.055088724367668,RH,V1v,V1,ventral
200,131217,11.970170272844538,RH,V1v,V1,ventral
201,131722,11.523062783537814,RH,V1v,V1,ventral
202,132118,10.672346734496557,RH,V1v,V1,ventral
203,134627,11.908852195622943,RH,V1v,V1,ventral
204,134829,9.288740783134722,RH,V1v,V1,ventral
205,135124,10.947491813139234,RH,V1v,V1,ventral
206,137128,11.758470548067763,RH,V1v,V1,ventral
207,140117,9.825708285222007,RH,V1v,V1,ventral
208,144226,10.4459492190261,RH,V1v,V1,ventral
209,145834,6.6469683903727725,RH,V1v,V1,ventral
210,146129,9.219294278719685,RH,V1v,V1,ventral
211,146432,14.096701837848324,RH,V1v,V1,ventral
212,146735,8.591379712615748,RH,V1v,V1,ventral
213,146937,14.761105482676783,RH,V1v,V1,ventral
214,148133,11.4676688463545,RH,V1v,V1,ventral
215,150423,8.717501443342915,RH,V1v,V1,ventral
216,155938,13.637375092042964,RH,V1v,V1,ventral
217,156334,9.210943334905185,RH,V1v,V1,ventral
218,157336,9.679113697178137,RH,V1v,V1,ventral
219,158035,10.41714956555685,RH,V1v,V1,ventral
220,158136,12.724413051594961,RH,V1v,V1,ventral
221,159239,19.79233115340179,RH,V1v,V1,ventral
222,162935,14.153731859066,RH,V1v,V1,ventral
223,164131,9.412878429569842,RH,V1v,V1,ventral
224,164636,17.293587099668386,RH,V1v,V1,ventral
225,165436,9.20805036303691,RH,V1v,V1,ventral
226,167036,10.106216882535755,RH,V1v,V1,ventral
227,167440,10.533129654669365,RH,V1v,V1,ventral
228,169040,12.44847799051058,RH,V1v,V1,ventral
229,169343,67.99420456162242,RH,V1v,V1,ventral
230,169444,12.574795954963147,RH,V1v,V1,ventral
231,169747,7.445405505484314,RH,V1v,V1,ventral
232,171633,14.201891557291797,RH,V1v,V1,ventral
233,172130,10.569429680571055,RH,V1v,V1,ventral
234,173334,12.17217423706499,RH,V1v,V1,ventral
235,175237,14.170552155001792,RH,V1v,V1,ventral
236,176542,17.023320728686315,RH,V1v,V1,ventral
237,177140,11.095733483672124,RH,V1v,V1,ventral
238,177645,18.74727983920912,RH,V1v,V1,ventral
239,177746,8.480759649830327,RH,V1v,V1,ventral
240,178142,13.830011073321801,RH,V1v,V1,ventral
241,178243,15.430905856707119,RH,V1v,V1,ventral
242,178647,14.871645610455634,RH,V1v,V1,ventral
243,180533,7.009725587288617,RH,V1v,V1,ventral
244,181232,7.267455386791061,RH,V1v,V1,ventral
245,181636,17.46811190654373,RH,V1v,V1,ventral
246,182436,12.39870266213469,RH,V1v,V1,ventral
247,182739,18.12795178347793,RH,V1v,V1,ventral
248,185442,12.940801505551079,RH,V1v,V1,ventral
249,186949,12.33216522334836,RH,V1v,V1,ventral
250,187345,9.78678231692915,RH,V1v,V1,ventral
251,191033,10.390705399865787,RH,V1v,V1,ventral
252,191336,25.392830886952005,RH,V1v,V1,ventral
253,191841,11.587892304392064,RH,V1v,V1,ventral
254,192439,17.915031554930337,RH,V1v,V1,ventral
255,192641,15.170666328584026,RH,V1v,V1,ventral
256,193845,13.085835139355238,RH,V1v,V1,ventral
257,195041,20.097313909749353,RH,V1v,V1,ventral
258,196144,16.607778478729045,RH,V1v,V1,ventral
259,197348,7.688270121770417,RH,V1v,V1,ventral
260,198653,12.646293717971192,RH,V1v,V1,ventral
261,199655,15.291092758039524,RH,V1v,V1,ventral
262,200210,14.404041511967458,RH,V1v,V1,ventral
263,200311,12.631001739491024,RH,V1v,V1,ventral
264,200614,12.200928621189075,RH,V1v,V1,ventral
265,201515,8.541791015140241,RH,V1v,V1,ventral
266,203418,21.683912532552238,RH,V1v,V1,ventral
267,204521,18.857261118016183,RH,V1v,V1,ventral
268,205220,13.486058186196663,RH,V1v,V1,ventral
269,209228,16.207937291834817,RH,V1v,V1,ventral
270,212419,12.86730164648587,RH,V1v,V1,ventral
271,214019,15.569180770645357,RH,V1v,V1,ventral
272,214524,10.32374606329491,RH,V1v,V1,ventral
273,221319,11.83085011114567,RH,V1v,V1,ventral
274,233326,11.625044596004628,RH,V1v,V1,ventral
275,239136,21.9783143548186,RH,V1v,V1,ventral
276,246133,27.622189771341755,RH,V1v,V1,ventral
277,249947,11.024798496640592,RH,V1v,V1,ventral
278,251833,16.041116677029034,RH,V1v,V1,ventral
279,257845,7.077433336494122,RH,V1v,V1,ventral
280,263436,12.276077890622485,RH,V1v,V1,ventral
281,283543,6.828339268339332,RH,V1v,V1,ventral
282,318637,6.412264173985436,RH,V1v,V1,ventral
283,320826,12.109942211844455,RH,V1v,V1,ventral
284,330324,12.79086997442442,RH,V1v,V1,ventral
285,346137,9.755016688314559,RH,V1v,V1,ventral
286,352738,17.344372403572216,RH,V1v,V1,ventral
287,360030,12.729642575863044,RH,V1v,V1,ventral
288,365343,11.112130197019084,RH,V1v,V1,ventral
289,380036,14.048399916193002,RH,V1v,V1,ventral
290,381038,15.9904529026561,RH,V1v,V1,ventral
291,385046,11.093664462102037,RH,V1v,V1,ventral
292,389357,16.71911624022513,RH,V1v,V1,ventral
293,393247,9.220940121321668,RH,V1v,V1,ventral
294,395756,9.37562164571945,RH,V1v,V1,ventral
295,397760,25.35987502298774,RH,V1v,V1,ventral
296,401422,16.541776739398237,RH,V1v,V1,ventral
297,406836,11.5842606040822,RH,V1v,V1,ventral
298,412528,14.212656390067213,RH,V1v,V1,ventral
299,429040,8.744243523765288,RH,V1v,V1,ventral
300,436845,17.65710451664198,RH,V1v,V1,ventral
301,463040,8.489012049081104,RH,V1v,V1,ventral
302,467351,13.240666915395606,RH,V1v,V1,ventral
303,525541,14.672697335488762,RH,V1v,V1,ventral
304,536647,13.41398959601872,RH,V1v,V1,ventral
305,541943,11.12003839217104,RH,V1v,V1,ventral
306,547046,9.781062516529177,RH,V1v,V1,ventral
307,550439,10.62241068635137,RH,V1v,V1,ventral
308,552241,13.73591968770771,RH,V1v,V1,ventral
309,562345,9.830396631830308,RH,V1v,V1,ventral
310,572045,19.52823027621736,RH,V1v,V1,ventral
311,573249,21.63651626034863,RH,V1v,V1,ventral
312,581450,12.133434274550458,RH,V1v,V1,ventral
313,585256,18.23549208697214,RH,V1v,V1,ventral
314,601127,11.008692300304382,RH,V1v,V1,ventral
315,617748,11.377881663353651,RH,V1v,V1,ventral
316,627549,15.892776627545576,RH,V1v,V1,ventral
317,638049,10.481054686327429,RH,V1v,V1,ventral
318,644246,14.128693107284843,RH,V1v,V1,ventral
319,654552,15.276775447449717,RH,V1v,V1,ventral
320,671855,16.14824310000043,RH,V1v,V1,ventral
321,680957,8.980200235354733,RH,V1v,V1,ventral
322,690152,13.814972426107067,RH,V1v,V1,ventral
323,706040,16.849436343098446,RH,V1v,V1,ventral
324,724446,7.380528366332527,RH,V1v,V1,ventral
325,725751,12.426688307248709,RH,V1v,V1,ventral
326,732243,17.7847162318027,RH,V1v,V1,ventral
327,751550,17.9747257987235,RH,V1v,V1,ventral
328,757764,9.388919307838577,RH,V1v,V1,ventral
329,765864,17.259293734099746,RH,V1v,V1,ventral
330,770352,10.38590553756256,RH,V1v,V1,ventral
331,771354,17.09721352513642,RH,V1v,V1,ventral
332,782561,11.473632751656424,RH,V1v,V1,ventral
333,783462,14.391406139833107,RH,V1v,V1,ventral
334,789373,19.481168037693386,RH,V1v,V1,ventral
335,814649,12.043010450233556,RH,V1v,V1,ventral
336,818859,8.050690854849638,RH,V1v,V1,ventral
337,825048,7.868241426165525,RH,V1v,V1,ventral
338,826353,19.954184090295307,RH,V1v,V1,ventral
339,833249,9.807148956393766,RH,V1v,V1,ventral
340,859671,16.071341354844517,RH,V1v,V1,ventral
341,861456,11.955297735755659,RH,V1v,V1,ventral
342,871762,10.607900968873235,RH,V1v,V1,ventral
343,872764,12.536087027688739,RH,V1v,V1,ventral
344,878776,15.054936314721497,RH,V1v,V1,ventral
345,878877,11.312410798499934,RH,V1v,V1,ventral
346,898176,9.500447431473926,RH,V1v,V1,ventral
347,899885,10.955467375311274,RH,V1v,V1,ventral
348,901139,14.53142756623954,RH,V1v,V1,ventral
349,901442,7.27653619091877,RH,V1v,V1,ventral
350,905147,11.472060822126227,RH,V1v,V1,ventral
351,910241,13.83278598732024,RH,V1v,V1,ventral
352,926862,7.506285711901625,RH,V1v,V1,ventral
353,927359,9.557588718653887,RH,V1v,V1,ventral
354,942658,24.584359765967985,RH,V1v,V1,ventral
355,943862,11.607512374454773,RH,V1v,V1,ventral
356,951457,13.874085034364041,RH,V1v,V1,ventral
357,958976,28.51162451507982,RH,V1v,V1,ventral
358,966975,15.914404291473431,RH,V1v,V1,ventral
359,971160,16.248299793281422,RH,V1v,V1,ventral
360,973770,17.558474062059936,RH,V1v,V1,ventral
361,995174,10.620810746852891,RH,V1v,V1,ventral
362,100610,27.902241310122964,LH,V2v,V2,ventral
363,102311,16.414436784626112,LH,V2v,V2,ventral
364,102816,15.334034887505691,LH,V2v,V2,ventral
365,104416,12.515684868689348,LH,V2v,V2,ventral
366,105923,14.01176016671629,LH,V2v,V2,ventral
367,108323,18.079707859068176,LH,V2v,V2,ventral
368,109123,15.214033252691767,LH,V2v,V2,ventral
369,111312,11.120431651375103,LH,V2v,V2,ventral
370,111514,10.45227233774027,LH,V2v,V2,ventral
371,114823,11.376145567196494,LH,V2v,V2,ventral
372,115017,15.27742601132036,LH,V2v,V2,ventral
373,115825,24.070680522822475,LH,V2v,V2,ventral
374,116726,21.041615970871174,LH,V2v,V2,ventral
375,118225,11.158166327426942,LH,V2v,V2,ventral
376,125525,29.956581182996707,LH,V2v,V2,ventral
377,126426,12.353953423330786,LH,V2v,V2,ventral
378,128935,13.392772455182698,LH,V2v,V2,ventral
379,130114,16.567170913737833,LH,V2v,V2,ventral
380,130518,15.43307456810683,LH,V2v,V2,ventral
381,131217,11.65236776848436,LH,V2v,V2,ventral
382,131722,15.358697731413391,LH,V2v,V2,ventral
383,132118,17.330665095972,LH,V2v,V2,ventral
384,134627,13.753517278021322,LH,V2v,V2,ventral
385,134829,20.539383317282716,LH,V2v,V2,ventral
386,135124,17.97042222646364,LH,V2v,V2,ventral
387,137128,13.742724404490735,LH,V2v,V2,ventral
388,140117,14.885464386193703,LH,V2v,V2,ventral
389,144226,18.03908775556077,LH,V2v,V2,ventral
390,145834,17.812215820124575,LH,V2v,V2,ventral
391,146129,9.517440510771262,LH,V2v,V2,ventral
392,146432,13.994298970439582,LH,V2v,V2,ventral
393,146735,13.166545920697489,LH,V2v,V2,ventral
394,146937,11.67226784739303,LH,V2v,V2,ventral
395,148133,26.568182662995827,LH,V2v,V2,ventral
396,150423,20.90643356347268,LH,V2v,V2,ventral
397,155938,17.14715120568306,LH,V2v,V2,ventral
398,156334,34.55631390304356,LH,V2v,V2,ventral
399,157336,24.938463072981644,LH,V2v,V2,ventral
400,158035,14.023247216240478,LH,V2v,V2,ventral
401,158136,14.848437702345302,LH,V2v,V2,ventral
402,159239,16.670212695315623,LH,V2v,V2,ventral
403,162935,22.968025831352975,LH,V2v,V2,ventral
404,164131,17.412857823848558,LH,V2v,V2,ventral
405,164636,31.13168422308806,LH,V2v,V2,ventral
406,165436,12.257633178816178,LH,V2v,V2,ventral
407,167036,13.085160772550035,LH,V2v,V2,ventral
408,167440,17.250552842593933,LH,V2v,V2,ventral
409,169040,36.49941660999905,LH,V2v,V2,ventral
410,169343,39.140061070088784,LH,V2v,V2,ventral
411,169444,14.991418115354014,LH,V2v,V2,ventral
412,169747,17.263099998023065,LH,V2v,V2,ventral
